SERIES,NMFS_POPID,Region,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1976,1694.0,-99.0,-99.0,-99.0,0.391,0.494,0.115,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1977,1054.0,-99.0,-99.0,-99.0,0.4,0.504,0.096,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1978,6743.0,-99.0,-99.0,-99.0,0.122,0.832,0.046,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1979,4557.0,-99.0,-99.0,-99.0,0.129,0.792,0.079,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1980,37.0,-99.0,-99.0,-99.0,0.364,0.545,0.091,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1981,163.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1982,9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1985,9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1990,123.0,-99.0,-99.0,-99.0,0.553,0.447,-99.0,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1991,156.0,-99.0,-99.0,-99.0,0.192,0.808,-99.0,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1992,150.0,-99.0,-99.0,-99.0,0.1,0.74,0.16,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1993,284.0,-99.0,-99.0,-99.0,0.257,0.532,0.211,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1994,516.0,-99.0,-99.0,-99.0,0.161,0.69,0.149,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1995,405.0,-99.0,-99.0,-99.0,0.375,0.257,0.368,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1996,1376.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1997,560.0,-99.0,-99.0,-99.0,0.05,0.88,0.07,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1998,1353.0,-99.0,-99.0,-99.0,0.106,0.346,0.548,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,1999,720.0,-99.0,-99.0,-99.0,0.31,0.572,0.114,0.004,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,2000,879.0,-99.0,-99.0,-99.0,0.282,0.647,0.071,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,2001,4971.0,-99.0,-99.0,-99.0,0.505,0.479,0.016,-99.0,-99.0,Survey
LCchinook2020,25,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Toutle Fall (Tule) Chinook,Toutle R.,2.1.1.2,CHINOOK SALMON,FALL,Toutle River,2004,4711.0,-99.0,-99.0,-99.0,0.187,0.266,0.513,0.033,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,1996,437.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2000,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2001,3646.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2002,6113.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2003,4165.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2004,2145.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2005,2901.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2006,1782.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2007,1325.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2008,1845.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2009,7491.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2010,9808.0,0.215,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2011,12914.0,0.33,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2012,5564.0,0.35,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2013,6488.0,0.505,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2014,6231.0,0.363,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2015,5647.0,0.598,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2016,3959.0,0.774,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2017,1520.0,0.983,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,2018,674.0,0.923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,1998,257.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,1999,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,27,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Upper Cowlitz Fall (Tule) Chinook,Up. Cowlitz R.,2.1.1.3,CHINOOK SALMON,FALL,Upper Cowlitz River,1997,27.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,28,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade spring,Upper Cowlitz and Cispus Spring Chinook,Up. Cowlitz R.,2.3.2,CHINOOK SALMON,SPRING,Upper Cowlitz River,2014,2915.0,0.078,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,28,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade spring,Upper Cowlitz and Cispus Spring Chinook,Up. Cowlitz R.,2.3.2,CHINOOK SALMON,SPRING,Upper Cowlitz River,2015,14981.0,0.012,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,28,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade spring,Upper Cowlitz and Cispus Spring Chinook,Up. Cowlitz R.,2.3.2,CHINOOK SALMON,SPRING,Upper Cowlitz River,2018,779.0,0.198,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,28,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade spring,Upper Cowlitz and Cispus Spring Chinook,Up. Cowlitz R.,2.3.2,CHINOOK SALMON,SPRING,Upper Cowlitz River,2017,6260.0,0.024,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,28,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade spring,Upper Cowlitz and Cispus Spring Chinook,Up. Cowlitz R.,2.3.2,CHINOOK SALMON,SPRING,Upper Cowlitz River,2016,11946.0,0.017,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,1997,430.0,-99.0,-99.0,-99.0,0.3,0.651,0.049,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2018,303.0,0.716,-99.0,-99.0,0.489,0.497,0.014,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,1999,244.0,-99.0,-99.0,-99.0,0.689,0.311,-99.0,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2000,105.0,-99.0,-99.0,-99.0,0.324,0.438,0.238,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2001,868.0,-99.0,-99.0,-99.0,0.677,0.306,0.016,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2002,621.0,-99.0,-99.0,-99.0,0.655,0.295,0.05,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2003,3670.0,-99.0,-99.0,-99.0,0.209,0.773,0.018,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2004,3099.0,-99.0,-99.0,-99.0,0.242,0.586,0.16,0.012,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2005,656.0,-99.0,-99.0,-99.0,0.226,0.636,0.127,0.012,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2006,466.0,-99.0,-99.0,-99.0,0.35,0.335,0.298,0.017,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2007,701.0,-99.0,-99.0,-99.0,0.571,0.429,-99.0,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2008,651.0,-99.0,-99.0,-99.0,0.588,0.367,0.045,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2009,661.0,-99.0,-99.0,-99.0,0.092,0.891,0.017,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2010,565.0,0.781,-99.0,-99.0,0.878,0.094,0.027,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2011,3084.0,0.369,-99.0,-99.0,0.352,0.646,0.003,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2012,1090.0,0.309,-99.0,-99.0,0.399,0.586,0.015,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2013,2239.0,0.272,-99.0,-99.0,0.574,0.398,0.028,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2014,2191.0,0.246,-99.0,-99.0,0.406,0.556,0.039,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2017,697.0,0.826,-99.0,-99.0,0.917,0.069,0.014,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2016,1231.0,0.442,-99.0,-99.0,0.627,0.358,0.015,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,2015,3826.0,0.32,-99.0,-99.0,0.631,0.299,0.07,-99.0,-99.0,Survey
LCchinook2020,29,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Upper Gorge (Columbia) Fall (Tule) Chinook,Up. Gorge Tribs.,3.1.2,CHINOOK SALMON,FALL,Upper Gorge Tributaries,1998,202.0,-99.0,-99.0,-99.0,0.198,0.703,0.099,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1970,72.0,-99.0,-99.0,-99.0,0.57,0.375,0.056,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1967,158.0,-99.0,-99.0,-99.0,0.272,0.677,0.051,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1972,1287.0,-99.0,-99.0,-99.0,0.221,0.706,0.073,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1973,189.0,-99.0,-99.0,-99.0,0.349,0.481,0.169,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1974,2769.0,-99.0,-99.0,-99.0,0.279,0.62,0.101,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1975,923.0,-99.0,-99.0,-99.0,0.341,0.527,0.132,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1976,2824.0,-99.0,-99.0,-99.0,0.391,0.493,0.116,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1977,1553.0,-99.0,-99.0,-99.0,0.4,0.504,0.096,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1978,593.0,-99.0,-99.0,-99.0,0.11,0.858,0.032,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1979,2388.0,-99.0,-99.0,-99.0,0.232,0.69,0.078,-99.0,-99.0,Survey
LCchinook2020,30,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Washougal Fall (Tule) Chinook,Washougal R.,2.1.7,CHINOOK SALMON,FALL,Washougal River,1980,3152.0,-99.0,-99.0,-99.0,0.2,0.68,0.12,-99.0,-99.0,Survey
