REGION,SITE NAME,SITE_NUMBER,DAILY_MEAN_WATER_TEMP,DATE,YEAR,RUN_TIMING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.7,2016-01-30,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.3,2016-01-31,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.2,2016-02-01,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.1,2016-02-02,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.3,2016-02-03,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.6,2016-02-04,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.6,2016-02-05,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.1,2016-02-06,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.1,2016-02-07,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.1,2016-02-08,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.3,2016-02-09,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.3,2016-02-10,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-02-11,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.6,2016-02-12,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.5,2016-02-13,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-02-14,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.9,2016-02-15,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.6,2016-02-16,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-02-17,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.1,2016-02-18,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.8,2016-02-19,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.6,2016-02-20,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.6,2016-02-21,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.7,2016-02-22,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.4,2016-02-23,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.0,2016-02-24,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.2,2016-02-25,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.3,2016-02-26,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-02-27,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.4,2016-02-28,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.9,2016-02-29,2016,WINTER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.4,2016-03-01,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.4,2016-03-02,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.0,2016-03-03,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.5,2016-03-04,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.0,2016-03-05,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-03-06,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.3,2016-03-07,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.9,2016-03-08,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.2,2016-03-09,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.0,2016-03-10,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.8,2016-03-11,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.6,2016-03-12,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.9,2016-03-13,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,4.8,2016-03-14,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.0,2016-03-15,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-03-16,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.8,2016-03-17,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.9,2016-03-18,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.4,2016-03-19,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.3,2016-03-20,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-03-21,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.3,2016-03-22,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.6,2016-03-23,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.2,2016-03-24,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.9,2016-03-25,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.6,2016-03-26,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.0,2016-03-27,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.6,2016-03-28,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.7,2016-03-29,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.0,2016-03-30,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.7,2016-03-31,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.1,2016-04-01,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.5,2016-04-02,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.4,2016-04-03,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.1,2016-04-04,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.6,2016-04-05,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.2,2016-04-06,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.9,2016-04-07,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.1,2016-04-08,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.1,2016-04-09,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.2,2016-04-10,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.9,2016-04-11,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.9,2016-04-12,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.3,2016-04-13,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.4,2016-04-14,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,5.8,2016-04-15,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.7,2016-04-16,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.6,2016-04-17,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.3,2016-04-18,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.6,2016-04-19,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.6,2016-04-20,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.9,2016-04-21,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.9,2016-04-22,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.4,2016-04-23,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.0,2016-04-24,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.3,2016-04-25,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,6.4,2016-04-26,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.1,2016-04-27,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.5,2016-04-28,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.4,2016-04-29,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,7.6,2016-04-30,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.4,2016-05-01,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.8,2016-05-02,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.5,2016-05-03,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.4,2016-05-04,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.4,2016-05-05,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.6,2016-05-06,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.5,2016-05-07,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.4,2016-05-08,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.1,2016-05-09,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.7,2016-05-10,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.0,2016-05-11,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.6,2016-05-12,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.1,2016-05-13,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.8,2016-05-14,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.5,2016-05-15,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.8,2016-05-16,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.8,2016-05-17,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.5,2016-05-18,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.0,2016-05-19,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.4,2016-05-20,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.3,2016-05-21,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.6,2016-05-22,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,8.7,2016-05-23,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.3,2016-05-24,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.9,2016-05-25,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.3,2016-05-26,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.2,2016-05-27,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.9,2016-05-28,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.3,2016-05-29,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.6,2016-05-30,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.2,2016-05-31,2016,SPRING
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.7,2016-06-01,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.6,2016-06-02,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.8,2016-06-03,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.6,2016-06-04,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-06-05,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-06-06,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.4,2016-06-07,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-06-08,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.9,2016-06-09,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.0,2016-06-10,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.6,2016-06-11,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.2,2016-06-12,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.5,2016-06-13,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.7,2016-06-14,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.8,2016-06-15,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.7,2016-06-16,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.5,2016-06-17,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.7,2016-06-18,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,9.6,2016-06-19,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.9,2016-06-20,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.5,2016-06-21,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.9,2016-06-22,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.9,2016-06-23,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.7,2016-06-24,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.6,2016-06-25,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.2,2016-06-26,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-06-27,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-06-28,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-06-29,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.0,2016-06-30,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-07-01,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.0,2016-07-02,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.3,2016-07-03,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-07-04,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.7,2016-07-05,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-07-06,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-07-07,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.2,2016-07-08,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.7,2016-07-09,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.2,2016-07-10,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.0,2016-07-11,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-07-12,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-07-13,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.7,2016-07-14,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-07-15,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-07-16,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-07-17,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-07-18,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-07-19,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-07-20,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-07-21,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-07-22,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-07-23,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-07-24,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.4,2016-07-25,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.7,2016-07-26,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.7,2016-07-27,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.8,2016-07-28,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,14.0,2016-07-29,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,14.0,2016-07-30,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.5,2016-07-31,2016,SUMMER
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-08-01,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-08-02,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-08-03,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.7,2016-08-04,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.2,2016-08-05,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-08-06,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.6,2016-08-07,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-08-08,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-08-09,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-08-10,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.7,2016-08-11,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-08-12,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-08-13,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-08-14,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.9,2016-08-15,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.0,2016-08-16,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-08-17,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.1,2016-08-18,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.3,2016-08-19,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.4,2016-08-20,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,13.2,2016-08-21,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.8,2016-08-22,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-08-23,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.1,2016-08-24,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.2,2016-08-25,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.2,2016-08-26,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.2,2016-08-27,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.2,2016-08-28,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-08-29,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-08-30,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-08-31,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.5,2016-09-01,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,12.3,2016-09-02,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.6,2016-09-03,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,11.1,2016-09-04,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.7,2016-09-05,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.5,2016-09-06,2016,LATE FALL
Oregon Coast,"N. Umpqua River ab Copeland Ck nr Toketee Falls, OR",14316500,10.6,2016-09-07,2016,LATE FALL
